ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
29,MISSOURI,MO,29055,Crawford,29055450101,"Census Tract 4501.01, Crawford County, Missouri",0.566,0.763,0.0814,0.7334,0.5595
29,MISSOURI,MO,29095,Jackson,29095009000,"Census Tract 90, Jackson County, Missouri",0.8443,0.5447,0.5151,0.1866,0.5602
29,MISSOURI,MO,29021,Buchanan,29021002300,"Census Tract 23, Buchanan County, Missouri",0.7022,0.4849,0.6729,0.2947,0.5609
29,MISSOURI,MO,29025,Caldwell,29025950100,"Census Tract 9501, Caldwell County, Missouri",0.5213,0.7976,0.2839,0.5829,0.5616
29,MISSOURI,MO,29107,Lafayette,29107090400,"Census Tract 904, Lafayette County, Missouri",0.4492,0.8451,0.1362,0.7767,0.5624
29,MISSOURI,MO,29159,Pettis,29159481100,"Census Tract 4811, Pettis County, Missouri",0.4953,0.6441,0.7068,0.4063,0.5631
29,MISSOURI,MO,29189,St. Louis,29189210923,"Census Tract 2109.23, St. Louis County, Missouri",0.5119,0.4921,0.9654,0.2867,0.5638
29,MISSOURI,MO,29187,St. Francois,29187950300,"Census Tract 9503, St. Francois County, Missouri",0.7729,0.1037,0.6023,0.5814,0.5645
29,MISSOURI,MO,29071,Franklin,29071800601,"Census Tract 8006.01, Franklin County, Missouri",0.4852,0.7817,0.0519,0.8393,0.5652
29,MISSOURI,MO,29095,Jackson,29095012100,"Census Tract 121, Jackson County, Missouri",0.5054,0.5101,0.866,0.3624,0.566
29,MISSOURI,MO,29147,Nodaway,29147470400,"Census Tract 4704, Nodaway County, Missouri",0.6986,0.389,0.214,0.7111,0.5667
29,MISSOURI,MO,29097,Jasper,29097010600,"Census Tract 106, Jasper County, Missouri",0.5948,0.2169,0.6707,0.6463,0.5674
29,MISSOURI,MO,29011,Barton,29011960200,"Census Tract 9602, Barton County, Missouri",0.5126,0.737,0.4647,0.5043,0.5681
29,MISSOURI,MO,29095,Jackson,29095013307,"Census Tract 133.07, Jackson County, Missouri",0.7015,0.4301,0.7457,0.2939,0.5689
29,MISSOURI,MO,29077,Greene,29077004802,"Census Tract 48.02, Greene County, Missouri",0.6078,0.9258,0.1117,0.4878,0.5696
29,MISSOURI,MO,29219,Warren,29219820103,"Census Tract 8201.03, Warren County, Missouri",0.4477,0.5937,0.6765,0.5677,0.5703
29,MISSOURI,MO,29189,St. Louis,29189210924,"Census Tract 2109.24, St. Louis County, Missouri",0.3641,0.5634,0.848,0.5684,0.571
29,MISSOURI,MO,29099,Jefferson,29099700900,"Census Tract 7009, Jefferson County, Missouri",0.5999,0.4553,0.1311,0.8573,0.5717
29,MISSOURI,MO,29105,Laclede,29105960100,"Census Tract 9601, Laclede County, Missouri",0.7253,0.5425,0.0843,0.6981,0.5725
29,MISSOURI,MO,29095,Jackson,29095013410,"Census Tract 134.10, Jackson County, Missouri",0.4247,0.6996,0.4373,0.7183,0.5732
29,MISSOURI,MO,29097,Jasper,29097010700,"Census Tract 107, Jasper County, Missouri",0.651,0.4222,0.4697,0.5569,0.5739
29,MISSOURI,MO,29095,Jackson,29095012804,"Census Tract 128.04, Jackson County, Missouri",0.527,0.8004,0.9006,0.1852,0.5746
29,MISSOURI,MO,29059,Dallas,29059480300,"Census Tract 4803, Dallas County, Missouri",0.7087,0.7911,0.3386,0.3314,0.5753
29,MISSOURI,MO,29189,St. Louis,29189214100,"Census Tract 2141, St. Louis County, Missouri",0.9322,0.915,0.5447,0.0259,0.5761
29,MISSOURI,MO,29021,Buchanan,29021001800,"Census Tract 18, Buchanan County, Missouri",0.4701,0.9135,0.304,0.5555,0.5768
29,MISSOURI,MO,29067,Douglas,29067950100,"Census Tract 9501, Douglas County, Missouri",0.9019,0.4402,0.0216,0.5195,0.5775
29,MISSOURI,MO,29183,St. Charles,29183310501,"Census Tract 3105.01, St. Charles County, Missouri",0.6193,0.2651,0.3235,0.8365,0.5782
29,MISSOURI,MO,29189,St. Louis,29189210803,"Census Tract 2108.03, St. Louis County, Missouri",0.2855,0.6434,0.7759,0.7032,0.5789
29,MISSOURI,MO,29053,Cooper,29053950200,"Census Tract 9502, Cooper County, Missouri",0.7599,0.3048,0.3948,0.5468,0.5797
29,MISSOURI,MO,29117,Livingston,29117480300,"Census Tract 4803, Livingston County, Missouri",0.5083,0.8761,0.2947,0.567,0.5804
29,MISSOURI,MO,29203,Shannon,29203470100,"Census Tract 4701, Shannon County, Missouri",0.7455,0.8437,0.0728,0.4532,0.5811
29,MISSOURI,MO,29185,St. Clair,29185480200,"Census Tract 4802, St. Clair County, Missouri",0.7909,0.8206,0.1001,0.3905,0.5818
29,MISSOURI,MO,29001,Adair,29001950900,"Census Tract 9509, Adair County, Missouri",0.92,0.0497,0.6823,0.4712,0.5826
29,MISSOURI,MO,29019,Boone,29019002200,"Census Tract 22, Boone County, Missouri",0.7159,0.0014,0.8127,0.9618,0.5833
29,MISSOURI,MO,29095,Jackson,29095014101,"Census Tract 141.01, Jackson County, Missouri",0.3634,0.7024,0.7918,0.5756,0.584
29,MISSOURI,MO,29023,Butler,29023950300,"Census Tract 9503, Butler County, Missouri",0.6071,0.8365,0.1146,0.6549,0.5847
29,MISSOURI,MO,29081,Harrison,29081950200,"Census Tract 9502, Harrison County, Missouri",0.4066,0.6268,0.4957,0.7911,0.5854
29,MISSOURI,MO,29047,Clay,29047020604,"Census Tract 206.04, Clay County, Missouri",0.6792,0.4128,0.9056,0.2615,0.5862
29,MISSOURI,MO,29029,Camden,29029950900,"Census Tract 9509, Camden County, Missouri",0.8782,0.4654,0.1988,0.4301,0.5869
29,MISSOURI,MO,29183,St. Charles,29183310700,"Census Tract 3107, St. Charles County, Missouri",0.2826,0.3523,0.7961,0.8934,0.5876
29,MISSOURI,MO,29113,Lincoln,29113810400,"Census Tract 8104, Lincoln County, Missouri",0.5588,0.4229,0.611,0.6405,0.5883
29,MISSOURI,MO,29069,Dunklin,29069360900,"Census Tract 3609, Dunklin County, Missouri",0.615,0.9705,0.603,0.1643,0.589
29,MISSOURI,MO,29021,Buchanan,29021000300,"Census Tract 3, Buchanan County, Missouri",0.7044,0.6182,0.5879,0.3509,0.5898
29,MISSOURI,MO,29129,Mercer,29129470200,"Census Tract 4702, Mercer County, Missouri",0.4059,0.7414,0.3148,0.853,0.5905
29,MISSOURI,MO,29175,Randolph,29175490500,"Census Tract 4905, Randolph County, Missouri",0.6042,0.6707,0.237,0.7053,0.5912
29,MISSOURI,MO,29001,Adair,29001950300,"Census Tract 9503, Adair County, Missouri",0.5898,0.0857,0.5223,0.9445,0.5919
29,MISSOURI,MO,29167,Polk,29167960300,"Census Tract 9603, Polk County, Missouri",0.6345,0.4805,0.4179,0.629,0.5926
29,MISSOURI,MO,29103,Knox,29103960100,"Census Tract 9601, Knox County, Missouri",0.6424,0.9503,0.0519,0.5101,0.5934
29,MISSOURI,MO,29095,Jackson,29095004300,"Census Tract 43, Jackson County, Missouri",0.5472,0.1174,0.9215,0.6931,0.5941
29,MISSOURI,MO,29159,Pettis,29159480200,"Census Tract 4802, Pettis County, Missouri",0.4484,0.5029,0.8876,0.505,0.5948
29,MISSOURI,MO,29023,Butler,29023950201,"Census Tract 9502.01, Butler County, Missouri",0.5854,0.8862,0.062,0.7017,0.5955
29,MISSOURI,MO,29125,Maries,29125880298,"Census Tract 8802.98, Maries County, Missouri",0.5487,0.7954,0.0641,0.8256,0.5963
29,MISSOURI,MO,29017,Bollinger,29017950100,"Census Tract 9501, Bollinger County, Missouri",0.5782,0.4532,0.255,0.8552,0.597
29,MISSOURI,MO,29219,Warren,29219820101,"Census Tract 8201.01, Warren County, Missouri",0.5869,0.6924,0.2024,0.75,0.5977
29,MISSOURI,MO,29099,Jefferson,29099700203,"Census Tract 7002.03, Jefferson County, Missouri",0.4665,0.7774,0.719,0.4388,0.5984
29,MISSOURI,MO,29159,Pettis,29159481000,"Census Tract 4810, Pettis County, Missouri",0.4513,0.7831,0.7032,0.4741,0.5991
29,MISSOURI,MO,29185,St. Clair,29185480100,"Census Tract 4801, St. Clair County, Missouri",0.5242,0.902,0.1045,0.7385,0.5999
29,MISSOURI,MO,29013,Bates,29013070400,"Census Tract 704, Bates County, Missouri",0.6532,0.871,0.1146,0.5865,0.6006
29,MISSOURI,MO,29133,Mississippi,29133950300,"Census Tract 9503, Mississippi County, Missouri",0.8082,0.8127,0.2522,0.3098,0.6013
29,MISSOURI,MO,29029,Camden,29029950800,"Census Tract 9508, Camden County, Missouri",0.491,0.5252,0.3293,0.8667,0.602
29,MISSOURI,MO,29023,Butler,29023950600,"Census Tract 9506, Butler County, Missouri",0.832,0.7903,0.1362,0.3811,0.6027
29,MISSOURI,MO,29145,Newton,29145021000,"Census Tract 210, Newton County, Missouri",0.7037,0.3516,0.7586,0.397,0.6035
29,MISSOURI,MO,29067,Douglas,29067950500,"Census Tract 9505, Douglas County, Missouri",0.6381,0.8444,0.0079,0.7269,0.6042
29,MISSOURI,MO,29101,Johnson,29101960200,"Census Tract 9602, Johnson County, Missouri",0.6676,0.4813,0.1405,0.8386,0.6049
29,MISSOURI,MO,29037,Cass,29037060004,"Census Tract 600.04, Cass County, Missouri",0.4232,0.5281,0.848,0.6052,0.6056
29,MISSOURI,MO,29007,Audrain,29007950600,"Census Tract 9506, Audrain County, Missouri",0.6352,0.8948,0.2161,0.4849,0.6063
29,MISSOURI,MO,29095,Jackson,29095012400,"Census Tract 124, Jackson County, Missouri",0.4593,0.5706,0.902,0.4546,0.6063
29,MISSOURI,MO,29019,Boone,29019001300,"Census Tract 13, Boone County, Missouri",0.416,0.1967,0.9539,0.7824,0.6078
29,MISSOURI,MO,29205,Shelby,29205450200,"Census Tract 4502, Shelby County, Missouri",0.4838,0.7839,0.3127,0.7414,0.6078
29,MISSOURI,MO,29099,Jefferson,29099701401,"Census Tract 7014.01, Jefferson County, Missouri",0.6972,0.5303,0.3653,0.598,0.6092
29,MISSOURI,MO,29117,Livingston,29117480100,"Census Tract 4801, Livingston County, Missouri",0.5789,0.4488,0.1938,0.9099,0.6099
29,MISSOURI,MO,29123,Madison,29123960100,"Census Tract 9601, Madison County, Missouri",0.7174,0.6441,0.0944,0.7341,0.6107
29,MISSOURI,MO,29099,Jefferson,29099700210,"Census Tract 7002.10, Jefferson County, Missouri",0.5919,0.5994,0.7341,0.4135,0.6114
29,MISSOURI,MO,29189,St. Louis,29189210704,"Census Tract 2107.04, St. Louis County, Missouri",0.7635,0.7392,0.5382,0.2637,0.6121
29,MISSOURI,MO,29097,Jasper,29097011500,"Census Tract 115, Jasper County, Missouri",0.5811,0.6254,0.6527,0.4863,0.6128
29,MISSOURI,MO,29077,Greene,29077001302,"Census Tract 13.02, Greene County, Missouri",0.3389,0.4957,0.2803,0.9928,0.6136
29,MISSOURI,MO,29099,Jefferson,29099701300,"Census Tract 7013, Jefferson County, Missouri",0.7758,0.9301,0.1506,0.3393,0.6143
29,MISSOURI,MO,29217,Vernon,29217950400,"Census Tract 9504, Vernon County, Missouri",0.6164,0.7716,0.1218,0.7536,0.615
29,MISSOURI,MO,29207,Stoddard,29207470100,"Census Tract 4701, Stoddard County, Missouri",0.7787,0.7507,0.0238,0.6102,0.6157
29,MISSOURI,MO,29169,Pulaski,29169470400,"Census Tract 4704, Pulaski County, Missouri",0.5725,0.2363,0.6787,0.7723,0.6164
29,MISSOURI,MO,29095,Jackson,29095010204,"Census Tract 102.04, Jackson County, Missouri",0.6712,0.1405,0.9229,0.5223,0.6172
29,MISSOURI,MO,29207,Stoddard,29207470700,"Census Tract 4707, Stoddard County, Missouri",0.7974,0.8739,0.2522,0.3062,0.6179
29,MISSOURI,MO,29510,St. Louis City,29510127300,"Census Tract 1273, St. Louis city, Missouri",0.5818,0.1931,0.4805,0.9157,0.6179
29,MISSOURI,MO,29167,Polk,29167960400,"Census Tract 9604, Polk County, Missouri",0.4549,0.5483,0.3393,0.9128,0.6193
29,MISSOURI,MO,29095,Jackson,29095008900,"Census Tract 89, Jackson County, Missouri",0.7462,0.6902,0.9416,0.1016,0.62
29,MISSOURI,MO,29127,Marion,29127960300,"Census Tract 9603, Marion County, Missouri",0.6366,0.8602,0.2003,0.5836,0.6208
29,MISSOURI,MO,29149,Oregon,29149480100,"Census Tract 4801, Oregon County, Missouri",0.7361,0.8141,0.0159,0.6398,0.6215
29,MISSOURI,MO,29510,St. Louis City,29510101400,"Census Tract 1014, St. Louis city, Missouri",0.6777,0.3336,0.9323,0.3473,0.6222
29,MISSOURI,MO,29061,Daviess,29061470100,"Census Tract 4701, Daviess County, Missouri",0.4672,0.4705,0.5086,0.8516,0.6229
29,MISSOURI,MO,29173,Ralls,29173470200,"Census Tract 4702, Ralls County, Missouri",0.6229,0.7161,0.1635,0.7651,0.6236
29,MISSOURI,MO,29510,St. Louis City,29510118100,"Census Tract 1181, St. Louis city, Missouri",0.5299,0.1729,0.9496,0.6794,0.6244
29,MISSOURI,MO,29189,St. Louis,29189211301,"Census Tract 2113.01, St. Louis County, Missouri",0.7008,0.8199,0.647,0.25,0.6251
29,MISSOURI,MO,29039,Cedar,29039870100,"Census Tract 8701, Cedar County, Missouri",0.6921,0.9633,0.0944,0.4762,0.6258
29,MISSOURI,MO,29021,Buchanan,29021002100,"Census Tract 21, Buchanan County, Missouri",0.5739,0.6225,0.9128,0.3264,0.6265
29,MISSOURI,MO,29189,St. Louis,29189211334,"Census Tract 2113.34, St. Louis County, Missouri",0.522,0.5641,0.8473,0.4791,0.6273
29,MISSOURI,MO,29145,Newton,29145020501,"Census Tract 205.01, Newton County, Missouri",0.4189,0.647,0.536,0.8329,0.628
29,MISSOURI,MO,29189,St. Louis,29189210400,"Census Tract 2104, St. Louis County, Missouri",0.734,0.75,0.5259,0.3256,0.6287
29,MISSOURI,MO,29091,Howell,29091090800,"Census Tract 908, Howell County, Missouri",0.4932,0.9229,0.1607,0.7702,0.6294
29,MISSOURI,MO,29095,Jackson,29095013003,"Census Tract 130.03, Jackson County, Missouri",0.5321,0.6174,0.92,0.3847,0.6301
29,MISSOURI,MO,29113,Lincoln,29113810301,"Census Tract 8103.01, Lincoln County, Missouri",0.4261,0.7118,0.4164,0.8653,0.6309
29,MISSOURI,MO,29077,Greene,29077004803,"Census Tract 48.03, Greene County, Missouri",0.5883,0.8487,0.1787,0.7305,0.6316
29,MISSOURI,MO,29207,Stoddard,29207470400,"Census Tract 4704, Stoddard County, Missouri",0.8479,0.5043,0.1189,0.652,0.6323
29,MISSOURI,MO,29085,Hickory,29085470500,"Census Tract 4705, Hickory County, Missouri",0.7945,0.6974,0.5202,0.3127,0.633
29,MISSOURI,MO,29077,Greene,29077001100,"Census Tract 11, Greene County, Missouri",0.5905,0.4251,0.4135,0.8235,0.6337
29,MISSOURI,MO,29037,Cass,29037060600,"Census Tract 606, Cass County, Missouri",0.6186,0.3552,0.7428,0.6059,0.6345
29,MISSOURI,MO,29189,St. Louis,29189214500,"Census Tract 2145, St. Louis County, Missouri",0.5559,0.4027,0.9705,0.4344,0.6352
29,MISSOURI,MO,29035,Carter,29035960200,"Census Tract 9602, Carter County, Missouri",0.6258,0.9878,0.0346,0.5519,0.6359
29,MISSOURI,MO,29029,Camden,29029950400,"Census Tract 9504, Camden County, Missouri",0.6128,0.5778,0.4546,0.6664,0.6366
29,MISSOURI,MO,29029,Camden,29029950200,"Census Tract 9502, Camden County, Missouri",0.4722,0.2976,0.7161,0.8631,0.6373
29,MISSOURI,MO,29099,Jefferson,29099700605,"Census Tract 7006.05, Jefferson County, Missouri",0.7116,0.3955,0.237,0.8336,0.6381
29,MISSOURI,MO,29067,Douglas,29067950200,"Census Tract 9502, Douglas County, Missouri",0.6857,0.6707,0.4445,0.5216,0.6388
29,MISSOURI,MO,29209,Stone,29209090100,"Census Tract 901, Stone County, Missouri",0.7203,0.7082,0.0598,0.7803,0.6395
29,MISSOURI,MO,29177,Ray,29177080200,"Census Tract 802, Ray County, Missouri",0.6691,0.6246,0.2486,0.7457,0.6402
29,MISSOURI,MO,29095,Jackson,29095017200,"Census Tract 172, Jackson County, Missouri",0.5422,0.5728,0.7831,0.531,0.641
29,MISSOURI,MO,29015,Benton,29015460300,"Census Tract 4603, Benton County, Missouri",0.5227,0.7651,0.1405,0.9006,0.6417
29,MISSOURI,MO,29510,St. Louis City,29510116500,"Census Tract 1165, St. Louis city, Missouri",0.6453,0.2298,0.9625,0.4733,0.6424
29,MISSOURI,MO,29181,Ripley,29181870100,"Census Tract 8701, Ripley County, Missouri",0.8947,0.6744,0.152,0.4366,0.6431
29,MISSOURI,MO,29031,Cape Girardeau,29031881000,"Census Tract 8810, Cape Girardeau County, Missouri",0.77,0.0576,0.6816,0.8249,0.6438
29,MISSOURI,MO,29155,Pemiscot,29155470500,"Census Tract 4705, Pemiscot County, Missouri",0.5566,0.9366,0.5086,0.3991,0.6446
29,MISSOURI,MO,29077,Greene,29077000900,"Census Tract 9, Greene County, Missouri",0.7844,0.0274,0.5576,0.9654,0.6453
29,MISSOURI,MO,29189,St. Louis,29189210805,"Census Tract 2108.05, St. Louis County, Missouri",0.4138,0.8098,0.5065,0.7687,0.6453
29,MISSOURI,MO,29183,St. Charles,29183310202,"Census Tract 3102.02, St. Charles County, Missouri",0.4045,0.9164,0.5612,0.6441,0.6467
29,MISSOURI,MO,29183,St. Charles,29183311500,"Census Tract 3115, St. Charles County, Missouri",0.8147,0.5101,0.6556,0.317,0.6474
29,MISSOURI,MO,29081,Harrison,29081950100,"Census Tract 9501, Harrison County, Missouri",0.6597,0.9517,0.3429,0.3696,0.6482
29,MISSOURI,MO,29189,St. Louis,29189210300,"Census Tract 2103, St. Louis County, Missouri",0.783,0.6059,0.8386,0.2024,0.6489
29,MISSOURI,MO,29121,Macon,29121960500,"Census Tract 9605, Macon County, Missouri",0.5912,0.9683,0.2853,0.469,0.6496
29,MISSOURI,MO,29189,St. Louis,29189215600,"Census Tract 2156, St. Louis County, Missouri",0.3821,0.5022,0.9834,0.6268,0.6503
29,MISSOURI,MO,29077,Greene,29077005800,"Census Tract 58, Greene County, Missouri",0.7246,0.0086,0.8199,0.9633,0.651
29,MISSOURI,MO,29169,Pulaski,29169470102,"Census Tract 4701.02, Pulaski County, Missouri",0.4996,0.9741,0.4813,0.428,0.6518
29,MISSOURI,MO,29107,Lafayette,29107090601,"Census Tract 906.01, Lafayette County, Missouri",0.5379,0.7053,0.3415,0.7954,0.6525
29,MISSOURI,MO,29137,Monroe,29137960200,"Census Tract 9602, Monroe County, Missouri",0.4888,0.7853,0.4056,0.7514,0.6532
29,MISSOURI,MO,29085,Hickory,29085470100,"Census Tract 4701, Hickory County, Missouri",0.7751,0.9265,0.1463,0.4215,0.6539
29,MISSOURI,MO,29039,Cedar,29039870300,"Census Tract 8703, Cedar County, Missouri",0.7916,0.6117,0.0728,0.7486,0.6547
29,MISSOURI,MO,29189,St. Louis,29189213400,"Census Tract 2134, St. Louis County, Missouri",0.6734,0.6664,0.4424,0.5793,0.6554
29,MISSOURI,MO,29077,Greene,29077000200,"Census Tract 2, Greene County, Missouri",0.8306,0.0007,0.8264,0.9582,0.6561
29,MISSOURI,MO,29009,Barry,29009960401,"Census Tract 9604.01, Barry County, Missouri",0.7469,0.8501,0.1895,0.5274,0.6568
29,MISSOURI,MO,29186,Ste. Genevieve,29186960200,"Census Tract 9602, Ste. Genevieve County, Missouri",0.4744,0.8674,0.2428,0.8429,0.6575
29,MISSOURI,MO,29095,Jackson,29095015900,"Census Tract 159, Jackson County, Missouri",0.6662,0.0663,0.8076,0.8761,0.6583
29,MISSOURI,MO,29095,Jackson,29095007500,"Census Tract 75, Jackson County, Missouri",0.7779,0.0764,0.9143,0.5937,0.659
29,MISSOURI,MO,29207,Stoddard,29207470300,"Census Tract 4703, Stoddard County, Missouri",0.7722,0.7976,0.0238,0.6916,0.6597
29,MISSOURI,MO,29121,Macon,29121960200,"Census Tract 9602, Macon County, Missouri",0.796,0.6888,0.3069,0.495,0.6604
29,MISSOURI,MO,29225,Webster,29225470302,"Census Tract 4703.02, Webster County, Missouri",0.8089,0.1744,0.5677,0.7061,0.6604
29,MISSOURI,MO,29183,St. Charles,29183312400,"Census Tract 3124, St. Charles County, Missouri",0.4182,0.5677,0.58,0.8977,0.6619
29,MISSOURI,MO,29221,Washington,29221460200,"Census Tract 4602, Washington County, Missouri",0.8515,0.8012,0.2687,0.3638,0.6626
29,MISSOURI,MO,29053,Cooper,29053950400,"Census Tract 9504, Cooper County, Missouri",0.4982,0.8617,0.6225,0.5425,0.6633
29,MISSOURI,MO,29175,Randolph,29175490400,"Census Tract 4904, Randolph County, Missouri",0.535,0.6463,0.5677,0.7248,0.6633
29,MISSOURI,MO,29097,Jasper,29097011400,"Census Tract 114, Jasper County, Missouri",0.5761,0.4517,0.3624,0.8948,0.6647
29,MISSOURI,MO,29189,St. Louis,29189213202,"Census Tract 2132.02, St. Louis County, Missouri",0.4542,0.4388,0.9287,0.6527,0.6655
29,MISSOURI,MO,29510,St. Louis City,29510107500,"Census Tract 1075, St. Louis city, Missouri",0.9863,0.4726,0.5555,0.1693,0.6662
29,MISSOURI,MO,29095,Jackson,29095017800,"Census Tract 178, Jackson County, Missouri",0.7066,0.0605,0.9092,0.7666,0.6669
29,MISSOURI,MO,29137,Monroe,29137960300,"Census Tract 9603, Monroe County, Missouri",0.6907,0.7586,0.322,0.6009,0.6676
29,MISSOURI,MO,29047,Clay,29047021208,"Census Tract 212.08, Clay County, Missouri",0.5047,0.3242,0.8631,0.7399,0.6683
29,MISSOURI,MO,29089,Howard,29089960100,"Census Tract 9601, Howard County, Missouri",0.4715,0.755,0.4582,0.7853,0.6691
29,MISSOURI,MO,29079,Grundy,29079960200,"Census Tract 9602, Grundy County, Missouri",0.6417,0.7659,0.4481,0.5591,0.6698
29,MISSOURI,MO,29023,Butler,29023950800,"Census Tract 9508, Butler County, Missouri",0.6943,0.7889,0.312,0.5821,0.6705
29,MISSOURI,MO,29161,Phelps,29161890200,"Census Tract 8902, Phelps County, Missouri",0.721,0.7514,0.2118,0.6671,0.6712
29,MISSOURI,MO,29043,Christian,29043020304,"Census Tract 203.04, Christian County, Missouri",0.3374,0.8703,0.4344,0.8905,0.672
29,MISSOURI,MO,29095,Jackson,29095012906,"Census Tract 129.06, Jackson County, Missouri",0.602,0.6254,0.8055,0.4503,0.6727
